aircraft_lat,aircraft_long,model_title,model_desc,aircraft_category,aircraft_callsign,mission_date,agency_name,agency_area_code,agency_phone,address_street,address_city,address_state,address_zip
44.0185,-123.1,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL2,2018-01-24,Mayer-Davis,102,809-5490,1 Hansons Place,Portland,Oregon,97206
47.6536,-117.432,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL1,2018-03-20,Feil-Graham,852,141-0281,5557 Roth Center,Fairbanks,Alaska,99790
47.6063,-122.331,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL8,2018-03-02,Jenkins-Mante,163,631-5779,6166 Kipling Drive,Spokane,Washington,99210
47.4441,-122.325,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL10,2017-04-21,Hudson-Roob,614,319-8819,60 Northwestern Circle,Pocatello,Idaho,83206
45.5653,-122.645,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL5,2017-10-24,Wolff-Prohaska,839,631-6361,4 Vahlen Circle,Spokane,Washington,99220
47.6063,-122.331,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL8,2017-07-23,"Bernhard, Bogisich and Roberts",620,801-6832,9 Hudson Terrace,Spokane,Washington,99260
47.1042,-122.87,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL6,2017-10-06,"Larson, Larson and Stehr",577,840-0654,75252 Mendota Trail,Eugene,Oregon,97405
47.6849,-122.297,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL9,2017-10-13,"Lockman, Ziemann and Botsford",977,074-9446,93855 Vahlen Road,Billings,Montana,59112
44.0185,-123.1,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL2,2017-10-27,"Stanton, Stark and Hodkiewicz",597,081-2408,9 Butternut Park,Portland,Oregon,97232
46.6288,-120.574,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL7,2018-02-13,"Reichert, Legros and Jacobs",516,356-6131,740 Schurz Pass,Portland,Oregon,97211
47.6849,-122.297,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL9,2017-08-29,Wiegand-Corkery,472,400-2123,57 Service Place,Olympia,Washington,98506
47.6063,-122.331,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL8,2017-09-10,Mueller-Stoltenberg,963,975-6331,9 Pleasure Drive,Yakima,Washington,98907
47.1042,-122.87,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL6,2018-01-14,"Homenick, Mueller and Dach",191,421-0597,4 Farragut Circle,Seattle,Washington,98127
45.9783,-108.195,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL3,2017-10-11,Champlin-Leuschke,629,587-4510,5 Karstens Terrace,Seattle,Washington,98115
47.6063,-122.331,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL8,2018-03-19,"Bartoletti, Moore and Kilback",97,650-3899,4 Jenna Point,Seattle,Washington,98148
47.1042,-122.87,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL6,2017-04-18,Rowe-Abbott,859,344-0186,6508 Duke Plaza,Boise,Idaho,83732
47.6063,-122.331,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL8,2017-10-19,Littel LLC,337,189-3282,935 Dwight Parkway,Anchorage,Alaska,99599
45.5653,-122.645,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL5,2017-08-14,Hane-Feeney,498,367-7336,4965 Debra Park,Portland,Oregon,97229
47.6536,-117.432,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL1,2018-02-27,"McDermott, Thompson and Grant",594,359-9480,76194 Northview Terrace,Everett,Washington,98206
45.9783,-108.195,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL3,2018-01-28,Parisian-Bogan,75,566-1131,903 Merrick Plaza,Salem,Oregon,97312
45.5653,-122.645,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL5,2018-04-09,Franecki LLC,136,757-0838,195 Merchant Point,Anchorage,Alaska,99512
46.6288,-120.574,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL7,2017-05-17,Mohr-Larson,135,655-0550,52588 Northfield Circle,Spokane,Washington,99260
45.9783,-108.195,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL3,2017-10-13,"Cremin, Stehr and Altenwerth",167,240-6847,9 Northwestern Pass,Portland,Oregon,97271
46.6288,-120.574,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL7,2017-06-12,Keeling-Bernier,565,173-6549,0067 Melrose Park,Tacoma,Washington,98442
47.6849,-122.297,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL9,2017-11-06,"Rutherford, Klein and Quitzon",820,981-4834,8 Calypso Point,Vancouver,Washington,98682
47.6536,-117.432,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL1,2018-02-15,"O'Conner, Cormier and Mayer",682,106-2041,8443 Hoepker Trail,Seattle,Washington,98175
46.6288,-120.574,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL7,2017-09-14,Raynor Inc,516,624-1064,17448 Charing Cross Point,Portland,Oregon,97240
45.5287,-122.636,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL4,2018-02-13,Hagenes-Ernser,437,291-8575,66 Cottonwood Park,Tacoma,Washington,98442
44.0185,-123.1,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL2,2017-07-28,Carter-Luettgen,430,376-2713,2 Hallows Trail,Spokane,Washington,99260
44.0185,-123.1,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL2,2018-01-18,Hintz Inc,698,197-6411,9579 Longview Place,Everett,Washington,98206
47.4441,-122.325,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL10,2017-06-26,Rippin-Ward,427,537-8264,7834 Twin Pines Junction,Everett,Washington,98206
47.6536,-117.432,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL1,2018-03-23,Rolfson-Thompson,108,041-0972,7 David Park,Boise,Idaho,83716
45.5653,-122.645,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL5,2017-12-22,Buckridge Inc,428,245-9684,3874 Brown Park,Billings,Montana,59105
47.4441,-122.325,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL10,2017-09-15,Funk and Sons,985,026-5147,09 Barby Place,Helena,Montana,59623
45.9783,-108.195,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL3,2018-03-12,Lueilwitz-Gutmann,212,074-8790,35573 Haas Pass,Portland,Oregon,97271
47.6063,-122.331,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL8,2017-10-23,Hirthe Group,371,150-1010,67941 Mifflin Park,Portland,Oregon,97206
47.6536,-117.432,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL1,2017-05-13,Kautzer-Grant,562,506-2999,88 Oxford Pass,Seattle,Washington,98121
45.9783,-108.195,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL3,2017-11-20,Klein Inc,308,217-8472,97920 Dottie Terrace,Spokane,Washington,99205
45.5653,-122.645,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL5,2018-01-16,Dietrich Group,846,809-4559,146 Village Parkway,Olympia,Washington,98506
44.0185,-123.1,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL2,2018-01-22,Graham-Schuppe,579,812-5679,44670 Helena Alley,Vancouver,Washington,98682
44.0185,-123.1,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL2,2017-06-12,Ward-Ullrich,868,372-2920,6482 Ridgeway Pass,Tacoma,Washington,98481
45.5287,-122.636,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL4,2017-12-29,Cummings-Baumbach,299,788-6082,914 Cardinal Lane,Portland,Oregon,97271
47.6536,-117.432,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL1,2017-12-06,"Abshire, Kunde and Grant",122,414-1321,4 Welch Terrace,Helena,Montana,59623
45.5653,-122.645,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL5,2017-05-14,Bradtke-Roob,144,211-4936,8177 Corry Road,Portland,Oregon,97232
45.5287,-122.636,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL4,2017-12-26,"Kris, Volkman and Ortiz",252,925-5568,6080 Bultman Pass,Portland,Oregon,97271
45.9783,-108.195,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL3,2017-05-10,"Mills, Spencer and Funk",218,336-9917,54 Meadow Valley Road,Pocatello,Idaho,83206
47.6849,-122.297,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL9,2017-04-22,Koss-Roob,826,374-2311,2 Lerdahl Center,Lakewood,Washington,98498
47.6063,-122.331,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL8,2017-05-26,Bergnaum Inc,911,558-2763,1 Fordem Parkway,Boise,Idaho,83716
47.6536,-117.432,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL1,2017-09-03,Murazik-Haag,883,468-6406,4799 Chive Way,Seattle,Washington,98121
47.1042,-122.87,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL6,2017-10-26,Mayer-Davis,102,809-5490,1 Hansons Place,Portland,Oregon,97206
46.6288,-120.574,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL7,2018-04-14,Feil-Graham,852,141-0281,5557 Roth Center,Fairbanks,Alaska,99790
47.4441,-122.325,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL10,2017-06-20,Jenkins-Mante,163,631-5779,6166 Kipling Drive,Spokane,Washington,99210
47.4441,-122.325,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL10,2018-04-08,Hudson-Roob,614,319-8819,60 Northwestern Circle,Pocatello,Idaho,83206
45.5287,-122.636,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL4,2017-11-13,Wolff-Prohaska,839,631-6361,4 Vahlen Circle,Spokane,Washington,99220
47.6063,-122.331,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL8,2017-11-12,"Bernhard, Bogisich and Roberts",620,801-6832,9 Hudson Terrace,Spokane,Washington,99260
44.0185,-123.1,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL2,2017-11-09,"Larson, Larson and Stehr",577,840-0654,75252 Mendota Trail,Eugene,Oregon,97405
47.6536,-117.432,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL1,2017-07-01,"Lockman, Ziemann and Botsford",977,074-9446,93855 Vahlen Road,Billings,Montana,59112
45.5653,-122.645,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL5,2018-01-07,"Stanton, Stark and Hodkiewicz",597,081-2408,9 Butternut Park,Portland,Oregon,97232
45.9783,-108.195,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL3,2017-04-22,"Reichert, Legros and Jacobs",516,356-6131,740 Schurz Pass,Portland,Oregon,97211
47.1042,-122.87,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL6,2018-04-10,Wiegand-Corkery,472,400-2123,57 Service Place,Olympia,Washington,98506
45.5287,-122.636,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL4,2017-12-25,Mueller-Stoltenberg,963,975-6331,9 Pleasure Drive,Yakima,Washington,98907
45.5653,-122.645,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL5,2017-08-31,"Homenick, Mueller and Dach",191,421-0597,4 Farragut Circle,Seattle,Washington,98127
47.6063,-122.331,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL8,2017-05-21,Champlin-Leuschke,629,587-4510,5 Karstens Terrace,Seattle,Washington,98115
47.1042,-122.87,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL6,2017-10-22,"Bartoletti, Moore and Kilback",97,650-3899,4 Jenna Point,Seattle,Washington,98148
47.6849,-122.297,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL9,2017-08-17,Rowe-Abbott,859,344-0186,6508 Duke Plaza,Boise,Idaho,83732
44.0185,-123.1,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL2,2017-04-18,Littel LLC,337,189-3282,935 Dwight Parkway,Anchorage,Alaska,99599
45.9783,-108.195,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL3,2017-04-28,Hane-Feeney,498,367-7336,4965 Debra Park,Portland,Oregon,97229
47.6063,-122.331,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL8,2018-03-19,"McDermott, Thompson and Grant",594,359-9480,76194 Northview Terrace,Everett,Washington,98206
46.6288,-120.574,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL7,2017-05-06,Parisian-Bogan,75,566-1131,903 Merrick Plaza,Salem,Oregon,97312
47.1042,-122.87,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL6,2017-08-27,Franecki LLC,136,757-0838,195 Merchant Point,Anchorage,Alaska,99512
45.5287,-122.636,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL4,2018-02-21,Mohr-Larson,135,655-0550,52588 Northfield Circle,Spokane,Washington,99260
45.5653,-122.645,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL5,2017-11-19,"Cremin, Stehr and Altenwerth",167,240-6847,9 Northwestern Pass,Portland,Oregon,97271
45.9783,-108.195,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL3,2017-06-28,Keeling-Bernier,565,173-6549,0067 Melrose Park,Tacoma,Washington,98442
47.6536,-117.432,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL1,2017-07-02,"Rutherford, Klein and Quitzon",820,981-4834,8 Calypso Point,Vancouver,Washington,98682
47.1042,-122.87,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL6,2017-05-08,"O'Conner, Cormier and Mayer",682,106-2041,8443 Hoepker Trail,Seattle,Washington,98175
44.0185,-123.1,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL2,2017-06-15,Raynor Inc,516,624-1064,17448 Charing Cross Point,Portland,Oregon,97240
45.5653,-122.645,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL5,2017-07-24,Hagenes-Ernser,437,291-8575,66 Cottonwood Park,Tacoma,Washington,98442
47.4441,-122.325,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL10,2017-05-22,Carter-Luettgen,430,376-2713,2 Hallows Trail,Spokane,Washington,99260
47.1042,-122.87,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL6,2018-02-08,Hintz Inc,698,197-6411,9579 Longview Place,Everett,Washington,98206
45.5287,-122.636,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL4,2018-04-11,Rippin-Ward,427,537-8264,7834 Twin Pines Junction,Everett,Washington,98206
47.6849,-122.297,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL9,2017-08-11,Rolfson-Thompson,108,041-0972,7 David Park,Boise,Idaho,83716
45.5653,-122.645,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL5,2017-07-15,Buckridge Inc,428,245-9684,3874 Brown Park,Billings,Montana,59105
47.1042,-122.87,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL6,2017-07-14,Funk and Sons,985,026-5147,09 Barby Place,Helena,Montana,59623
44.0185,-123.1,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL2,2017-07-11,Lueilwitz-Gutmann,212,074-8790,35573 Haas Pass,Portland,Oregon,97271
45.5287,-122.636,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL4,2017-06-15,Hirthe Group,371,150-1010,67941 Mifflin Park,Portland,Oregon,97206
45.5653,-122.645,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL5,2017-05-02,Kautzer-Grant,562,506-2999,88 Oxford Pass,Seattle,Washington,98121
47.6536,-117.432,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL1,2017-05-29,Klein Inc,308,217-8472,97920 Dottie Terrace,Spokane,Washington,99205
47.6536,-117.432,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL1,2018-04-06,Dietrich Group,846,809-4559,146 Village Parkway,Olympia,Washington,98506
46.6288,-120.574,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL7,2017-10-20,Graham-Schuppe,579,812-5679,44670 Helena Alley,Vancouver,Washington,98682
47.1042,-122.87,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL6,2017-11-22,Ward-Ullrich,868,372-2920,6482 Ridgeway Pass,Tacoma,Washington,98481
47.6063,-122.331,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL8,2018-04-15,Cummings-Baumbach,299,788-6082,914 Cardinal Lane,Portland,Oregon,97271
45.5287,-122.636,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL4,2018-04-08,"Abshire, Kunde and Grant",122,414-1321,4 Welch Terrace,Helena,Montana,59623
47.6849,-122.297,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL9,2017-10-22,Bradtke-Roob,144,211-4936,8177 Corry Road,Portland,Oregon,97232
47.1042,-122.87,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL6,2018-01-09,"Kris, Volkman and Ortiz",252,925-5568,6080 Bultman Pass,Portland,Oregon,97271
47.4441,-122.325,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL10,2017-06-12,"Mills, Spencer and Funk",218,336-9917,54 Meadow Valley Road,Pocatello,Idaho,83206
47.4441,-122.325,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL10,2017-12-24,Koss-Roob,826,374-2311,2 Lerdahl Center,Lakewood,Washington,98498
45.5287,-122.636,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL4,2017-07-15,Bergnaum Inc,911,558-2763,1 Fordem Parkway,Boise,Idaho,83716
45.9783,-108.195,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL3,2018-02-20,Murazik-Haag,883,468-6406,4799 Chive Way,Seattle,Washington,98121
47.6536,-117.432,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL1,2017-09-02,Mayer-Davis,102,809-5490,1 Hansons Place,Portland,Oregon,97206
47.1042,-122.87,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL6,2018-01-13,Feil-Graham,852,141-0281,5557 Roth Center,Fairbanks,Alaska,99790
47.4441,-122.325,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL10,2017-07-05,Jenkins-Mante,163,631-5779,6166 Kipling Drive,Spokane,Washington,99210
47.6536,-117.432,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL1,2018-03-08,Hudson-Roob,614,319-8819,60 Northwestern Circle,Pocatello,Idaho,83206
45.9783,-108.195,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL3,2018-04-15,Wolff-Prohaska,839,631-6361,4 Vahlen Circle,Spokane,Washington,99220
46.6288,-120.574,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL7,2017-12-28,"Bernhard, Bogisich and Roberts",620,801-6832,9 Hudson Terrace,Spokane,Washington,99260
46.6288,-120.574,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL7,2017-12-26,"Larson, Larson and Stehr",577,840-0654,75252 Mendota Trail,Eugene,Oregon,97405
47.6063,-122.331,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL8,2017-06-11,"Lockman, Ziemann and Botsford",977,074-9446,93855 Vahlen Road,Billings,Montana,59112
45.5287,-122.636,learjet 31-a,This is the learjet 31-a fixed wing aircraft.,fixed_wing,AL4,2017-05-19,"Stanton, Stark and Hodkiewicz",597,081-2408,9 Butternut Park,Portland,Oregon,97232
45.9783,-108.195,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL3,2018-04-14,"Reichert, Legros and Jacobs",516,356-6131,740 Schurz Pass,Portland,Oregon,97211
47.4441,-122.325,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL10,2018-03-27,Wiegand-Corkery,472,400-2123,57 Service Place,Olympia,Washington,98506
47.6536,-117.432,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL1,2018-04-10,Mueller-Stoltenberg,963,975-6331,9 Pleasure Drive,Yakima,Washington,98907
45.9783,-108.195,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL3,2018-03-19,"Homenick, Mueller and Dach",191,421-0597,4 Farragut Circle,Seattle,Washington,98127
47.1042,-122.87,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL6,2017-10-22,Champlin-Leuschke,629,587-4510,5 Karstens Terrace,Seattle,Washington,98115
47.6063,-122.331,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL8,2018-04-19,"Bartoletti, Moore and Kilback",97,650-3899,4 Jenna Point,Seattle,Washington,98148
47.6849,-122.297,airbus h-135,This is the airbus h-135 rotor craft.,rotor_craft,AL9,2017-10-13,Rowe-Abbott,859,344-0186,6508 Duke Plaza,Boise,Idaho,83732
45.9783,-108.195,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL3,2018-04-03,Littel LLC,337,189-3282,935 Dwight Parkway,Anchorage,Alaska,99599
47.1042,-122.87,agusta a109e,This is the agusta a109e rotor craft.,rotor_craft,AL6,2018-03-20,Hane-Feeney,498,367-7336,4965 Debra Park,Portland,Oregon,97229
47.6536,-117.432,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL1,2017-10-26,"McDermott, Thompson and Grant",594,359-9480,76194 Northview Terrace,Everett,Washington,98206
45.9783,-108.195,pilatus pc-12,This is the pilatus pc-12 fixed wing aircraft.,fixed_wing,AL3,2017-07-19,Parisian-Bogan,75,566-1131,903 Merrick Plaza,Salem,Oregon,97312
